route_id,vdom_id,destination_network,mask_length,route_type,gateway,exit_interface_name,exit_interface_details,last_updated
2889,30,192.168.99.15,32,FIB,n/a,fil,vlan interface with ip 192.168.99.1/28 is up,2025-06-19 12:22:12.428402
2890,30,10.20.2.0,24,FIB,n/a,fil,vlan interface with ip 172.40.1.113/28 is up,2025-06-19 12:22:12.496491
2891,30,10.115.1.55,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:12.552965
2892,30,10.115.1.57,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:12.72745
2893,30,172.20.21.5,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:12.837258
2894,30,172.27.13.0,24,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:13.006332
2895,30,172.27.15.101,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:13.105644
2896,30,172.27.24.22,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:13.249318
2897,30,172.28.2.13,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:13.409728
2898,30,172.28.32.16,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:13.667119
2899,30,172.29.245.1,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:13.887531
2900,30,172.30.1.80,28,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:14.01674
2901,30,172.40.1.80,28,FIB,n/a,fil,vlan interface with ip 172.40.1.81/28 is up,2025-06-19 12:22:14.169845
2902,30,172.40.1.96,28,FIB,n/a,fil,vlan interface with ip 172.40.1.97/28 is up,2025-06-19 12:22:14.28158
2903,30,172.40.1.112,28,FIB,n/a,fil,vlan interface with ip 172.40.1.113/28 is up,2025-06-19 12:22:14.420125
2904,30,172.40.1.128,27,FIB,n/a,fil,vlan interface with ip 172.40.1.129/27 is up,2025-06-19 12:22:14.529255
2905,30,185.9.247.16,28,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:14.758918
2906,30,192.168.12.245,32,FIB,n/a,fil,vlan interface with ip 172.40.1.113/28 is up,2025-06-19 12:22:14.995183
2907,30,192.168.18.0,24,FIB,n/a,fil,vlan interface with ip 192.168.18.251/24 is up,2025-06-19 12:22:18.520841
2908,30,192.168.19.0,24,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:18.882321
2909,30,192.168.20.53,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:19.175945
2910,30,192.168.20.60,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:19.236704
2911,30,192.168.20.114,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:19.29892
2912,30,192.168.22.100,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:19.412597
2913,30,192.168.22.102,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:19.508904
2914,30,192.168.99.0,28,FIB,n/a,fil,vlan interface with ip 192.168.99.1/28 is up,2025-06-19 12:22:19.711229
2915,30,192.168.100.102,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:19.811198
2916,30,192.168.114.46,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:19.925091
2917,30,192.168.115.0,24,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:20.056459
2918,30,192.168.160.0,24,FIB,n/a,fil,vlan interface with ip 172.40.1.113/28 is up,2025-06-19 12:22:20.205476
2919,30,192.168.163.0,24,FIB,n/a,fil,vlan interface with ip 172.40.1.113/28 is up,2025-06-19 12:22:20.35693
2920,30,192.168.238.0,24,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:20.483489
2921,30,192.168.253.129,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:20.792828
2922,30,192.168.253.146,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:20.941359
2923,30,199.100.0.142,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:21.058621
2924,30,213.166.38.97,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:21.292549
2925,30,213.166.38.99,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:21.454696
2926,30,213.166.38.100,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:21.60028
2927,30,213.166.38.101,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:21.774074
2928,30,213.166.61.14,32,FIB,n/a,fil,vlan interface with ip 172.30.1.94/28 is up,2025-06-19 12:22:21.904028
2929,31,172.16.2.0,28,connected,n/a,headend,vlan interface with ip 172.16.2.14/28 is up,2025-06-19 12:22:22.013901
2930,31,172.30.11.0,24,connected,n/a,headend,vlan interface with ip 172.30.11.254/24 is up,2025-06-19 12:22:22.101696
2931,31,192.168.99.20,32,static,172.30.11.1,headend,vlan interface with ip 172.30.11.254/24 is up,2025-06-19 12:22:22.248838
2932,31,192.168.238.0,24,static,172.30.11.1,headend,vlan interface with ip 172.30.11.254/24 is up,2025-06-19 12:22:22.495999
2933,31,172.16.2.0,32,FIB,n/a,headend,vlan interface with ip 172.16.2.14/28 is up,2025-06-19 12:22:22.579845
2934,31,172.16.2.14,32,FIB,n/a,headend,vlan interface with ip 172.16.2.14/28 is up,2025-06-19 12:22:22.729385
2935,31,172.16.2.15,32,FIB,n/a,headend,vlan interface with ip 172.16.2.14/28 is up,2025-06-19 12:22:22.835722
2936,31,172.30.11.0,32,FIB,n/a,headend,vlan interface with ip 172.30.11.254/24 is up,2025-06-19 12:22:23.02291
2937,31,172.30.11.254,32,FIB,n/a,headend,vlan interface with ip 172.30.11.254/24 is up,2025-06-19 12:22:23.189824
2938,31,172.30.11.255,32,FIB,n/a,headend,vlan interface with ip 172.30.11.254/24 is up,2025-06-19 12:22:23.39852
2939,31,172.16.2.0,28,FIB,n/a,headend,vlan interface with ip 172.16.2.14/28 is up,2025-06-19 12:22:23.573972
2940,31,172.30.11.0,24,FIB,n/a,headend,vlan interface with ip 172.30.11.254/24 is up,2025-06-19 12:22:23.683573
2941,31,192.168.99.20,32,FIB,n/a,headend,vlan interface with ip 172.30.11.254/24 is up,2025-06-19 12:22:23.82313
2942,31,192.168.238.0,24,FIB,n/a,headend,vlan interface with ip 172.30.11.254/24 is up,2025-06-19 12:22:23.926474
2943,32,78.141.187.32,28,connected,n/a,evr,vlan interface with ip 78.141.187.46/28 is up,2025-06-19 12:22:24.036435
2944,32,192.168.118.128,25,connected,n/a,ingm,vlan interface with ip 192.168.118.129/25 is up,2025-06-19 12:22:24.096586
2945,32,78.141.187.32,32,FIB,n/a,evr,vlan interface with ip 78.141.187.46/28 is up,2025-06-19 12:22:24.133462
2946,32,78.141.187.46,32,FIB,n/a,evr,vlan interface with ip 78.141.187.46/28 is up,2025-06-19 12:22:24.237336
2947,32,78.141.187.47,32,FIB,n/a,evr,vlan interface with ip 78.141.187.46/28 is up,2025-06-19 12:22:24.314264
2948,32,192.168.118.128,32,FIB,n/a,ingm,vlan interface with ip 192.168.118.129/25 is up,2025-06-19 12:22:24.402861
2949,32,192.168.118.129,32,FIB,n/a,ingm,vlan interface with ip 192.168.118.129/25 is up,2025-06-19 12:22:24.489198
2950,32,192.168.118.255,32,FIB,n/a,ingm,vlan interface with ip 192.168.118.129/25 is up,2025-06-19 12:22:24.548886
2951,32,78.141.187.32,28,FIB,n/a,evr,vlan interface with ip 78.141.187.46/28 is up,2025-06-19 12:22:24.634173
2952,32,192.168.118.128,25,FIB,n/a,ingm,vlan interface with ip 192.168.118.129/25 is up,2025-06-19 12:22:24.7718
2953,33,10.0.0.0,8,static,213.166.34.1,int,vlan interface with ip 213.166.34.6/29 is up,2025-06-19 12:22:24.870793
2954,33,37.157.156.168,29,connected,n/a,evr,vlan interface with ip 37.157.156.174/29 is up,2025-06-19 12:22:25.025995
2955,33,192.168.0.0,16,static,213.166.34.1,int,vlan interface with ip 213.166.34.6/29 is up,2025-06-19 12:22:25.077465
2956,33,213.166.34.0,24,static,213.166.34.1,int,vlan interface with ip 213.166.34.6/29 is up,2025-06-19 12:22:25.151195
2957,33,213.166.34.0,29,connected,n/a,int,vlan interface with ip 213.166.34.6/29 is up,2025-06-19 12:22:25.310854
2958,33,37.157.156.168,32,FIB,n/a,evr,vlan interface with ip 37.157.156.174/29 is up,2025-06-19 12:22:25.390847
2959,33,37.157.156.174,32,FIB,n/a,evr,vlan interface with ip 37.157.156.174/29 is up,2025-06-19 12:22:25.556017
2960,33,37.157.156.175,32,FIB,n/a,evr,vlan interface with ip 37.157.156.174/29 is up,2025-06-19 12:22:25.70578
2961,33,213.166.34.0,32,FIB,n/a,int,vlan interface with ip 213.166.34.6/29 is up,2025-06-19 12:22:25.83293
2962,33,213.166.34.6,32,FIB,n/a,int,vlan interface with ip 213.166.34.6/29 is up,2025-06-19 12:22:25.915512
2963,33,213.166.34.7,32,FIB,n/a,int,vlan interface with ip 213.166.34.6/29 is up,2025-06-19 12:22:26.009396
2964,33,10.0.0.0,8,FIB,n/a,int,vlan interface with ip 213.166.34.6/29 is up,2025-06-19 12:22:26.146273
2965,33,37.157.156.168,29,FIB,n/a,evr,vlan interface with ip 37.157.156.174/29 is up,2025-06-19 12:22:26.262268
2966,33,192.168.0.0,16,FIB,n/a,int,vlan interface with ip 213.166.34.6/29 is up,2025-06-19 12:22:26.380022
2967,33,213.166.34.0,29,FIB,n/a,int,vlan interface with ip 213.166.34.6/29 is up,2025-06-19 12:22:26.489009
2968,33,213.166.34.0,24,FIB,n/a,int,vlan interface with ip 213.166.34.6/29 is up,2025-06-19 12:22:26.721962
2969,35,10.4.1.2,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:26.822681
2970,35,10.4.1.3,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:26.922274
2971,35,10.4.1.20,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:27.108199
2972,35,10.4.1.21,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:27.265069
2973,35,10.12.1.40,32,static,,VPN,tunnel interface is up,2025-06-19 12:22:27.429625
2974,35,10.12.33.0,24,static,,VPN,tunnel interface is up,2025-06-19 12:22:27.526367
2975,35,10.12.34.0,24,static,,VPN,tunnel interface is up,2025-06-19 12:22:27.699918
2976,35,10.13.2.16,32,static,,VPN,tunnel interface is up,2025-06-19 12:22:27.812131
2977,35,10.30.129.0,24,static,,Thales,tunnel interface is up,2025-06-19 12:22:27.886338
2978,35,10.45.0.15,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:27.968679
2979,35,10.45.0.20,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:28.038196
2980,35,10.51.0.22,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:28.135748
2981,35,10.51.0.32,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:28.250464
2982,35,10.70.96.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:28.418312
2983,35,10.70.112.0,28,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:28.551986
2984,35,10.70.144.0,28,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:28.626779
2985,35,10.115.136.0,22,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:28.680369
2986,35,10.115.160.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:28.842425
2987,35,10.115.192.128,25,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:28.921041
2988,35,10.115.193.128,25,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:29.052532
2989,35,10.115.203.0,25,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:29.16381
2990,35,10.153.121.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:29.241379
2991,35,10.153.200.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:29.33208
2992,35,10.168.12.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:29.401475
2993,35,10.223.100.100,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:29.494107
2994,35,10.226.16.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:29.583383
2995,35,10.226.116.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:29.75849
2996,35,10.229.16.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:29.93054
2997,35,10.229.116.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:30.078862
2998,35,10.229.200.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:30.321374
2999,35,10.232.13.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:30.43793
3000,35,10.232.14.0,23,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:30.514682
3001,35,78.141.187.224,27,connected,n/a,evr,vlan interface with ip 78.141.187.254/27 is up,2025-06-19 12:22:30.625972
3002,35,91.241.42.64,29,static,,Thales,tunnel interface is up,2025-06-19 12:22:30.755386
3003,35,100.65.74.111,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:30.865672
3004,35,100.65.74.112,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:30.944729
3005,35,100.65.74.161,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:31.016609
3006,35,100.65.74.162,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:31.074524
3007,35,172.16.5.70,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:31.129532
3008,35,172.16.8.0,24,static,,Digora,tunnel interface is up,2025-06-19 12:22:31.247587
3009,35,172.20.21.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:31.302774
3010,35,172.20.22.5,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:31.355498
3011,35,172.20.22.20,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:31.450323
3012,35,172.20.22.101,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:31.568074
3013,35,172.27.0.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:31.719055
3014,35,172.27.1.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:31.845543
3015,35,172.27.4.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:31.948987
3016,35,172.27.6.0,26,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:32.010838
3017,35,172.27.7.0,27,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:32.065813
3018,35,172.27.11.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:32.153251
3019,35,172.27.14.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:32.224528
3020,35,172.27.15.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:32.296662
3021,35,172.27.16.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:32.396118
3022,35,172.27.23.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:32.524116
3023,35,172.27.26.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:32.698548
3024,35,172.27.29.5,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:32.779126
3025,35,172.27.50.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:32.953645
3026,35,172.27.53.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:33.195906
3027,35,172.27.56.0,25,connected,n/a,int,vlan interface with ip 172.27.56.1/25 is up,2025-06-19 12:22:33.314526
3028,35,172.27.56.128,25,static,172.30.1.230,int,vlan interface with ip 172.30.1.225/29 is up,2025-06-19 12:22:33.480294
3029,35,172.27.57.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:33.662424
3030,35,172.27.65.97,32,static,,Metus,tunnel interface is up,2025-06-19 12:22:33.763642
3031,35,172.27.67.10,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:33.981606
3032,35,172.27.128.169,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:34.30095
3033,35,172.27.136.0,27,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:34.497344
3034,35,172.27.136.32,27,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:34.739772
3035,35,172.27.136.70,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:34.857689
3036,35,172.27.138.40,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:34.963028
3037,35,172.27.139.40,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:35.04479
3038,35,172.27.252.1,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:35.113866
3039,35,172.28.1.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:35.197372
3040,35,172.28.4.0,22,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:35.261051
3041,35,172.28.32.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:35.381149
3042,35,172.29.43.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:35.498436
3043,35,172.29.224.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:35.564213
3044,35,172.29.245.1,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:35.64572
3045,35,172.29.248.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:35.728303
3046,35,172.29.249.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:35.804685
3047,35,172.29.250.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:35.900745
3048,35,172.30.1.144,29,connected,n/a,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:35.959126
3049,35,172.30.1.224,29,connected,n/a,int,vlan interface with ip 172.30.1.225/29 is up,2025-06-19 12:22:36.015776
3050,35,172.30.8.0,24,connected,n/a,int,vlan interface with ip 172.30.8.1/24 is up,2025-06-19 12:22:36.068394
3051,35,172.30.10.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:36.132833
3052,35,172.30.252.0,27,static,,Ericsson,tunnel interface is up,2025-06-19 12:22:36.194004
3053,35,172.30.252.32,27,static,,Ericsson,tunnel interface is up,2025-06-19 12:22:36.338366
3054,35,172.30.253.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:36.406796
3055,35,192.168.8.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:36.463603
3056,35,192.168.10.3,32,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:36.53139
3057,35,192.168.20.0,24,connected,n/a,int,vlan interface with ip 192.168.20.125/24 is up,2025-06-19 12:22:36.578064
3058,35,192.168.55.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:36.608238
3059,35,192.168.99.16,28,connected,n/a,int,vlan interface with ip 192.168.99.17/28 is up,2025-06-19 12:22:36.683973
3060,35,192.168.99.32,28,connected,n/a,int,vlan interface with ip 192.168.99.33/28 is up,2025-06-19 12:22:36.749843
3061,35,192.168.99.240,28,connected,n/a,int,vlan interface with ip 192.168.99.254/28 is up,2025-06-19 12:22:36.803928
3062,35,192.168.100.16,28,connected,n/a,int,vlan interface with ip 192.168.100.17/28 is up,2025-06-19 12:22:36.875608
3063,35,192.168.100.80,28,connected,n/a,int,vlan interface with ip 192.168.100.81/28 is up,2025-06-19 12:22:36.996997
3064,35,192.168.100.82,32,static,,int,vlan interface with ip 192.168.100.81/28 is up,2025-06-19 12:22:37.083042
3065,35,192.168.101.16,29,connected,n/a,int,vlan interface with ip 192.168.101.17/29 is up,2025-06-19 12:22:37.199104
3066,35,192.168.101.96,28,connected,n/a,int,vlan interface with ip 192.168.101.110/28 is up,2025-06-19 12:22:37.355791
3067,35,192.168.102.48,29,connected,n/a,int,vlan interface with ip 192.168.102.49/29 is up,2025-06-19 12:22:37.440175
3068,35,192.168.111.0,24,static,,int,no info,2025-06-19 12:22:37.574401
3069,35,192.168.116.8,29,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:37.626521
3070,35,192.168.117.0,24,static,,int,no info,2025-06-19 12:22:37.701576
3071,35,192.168.190.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:37.780863
3072,35,192.168.195.0,24,static,172.30.1.145,int,vlan interface with ip 172.30.1.150/29 is up,2025-06-19 12:22:37.921969
3073,35,192.168.229.0,28,connected,n/a,dmz,vlan interface with ip 192.168.229.1/28 is up,2025-06-19 12:22:38.019248
